"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","response","present","setSize","conjuction","task","correct","stimulus"
"","null","html-keyboard-response","588","1166446","0.0-1.0-1.293","null","","","","","","Correct!"
"","2275","canvas-keyboard-response","589","1169238","0.0-1.0-0.294","j","false","40","true","response","true",""
"","null","html-keyboard-response","590","1170751","0.0-1.0-1.294","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","1371","canvas-keyboard-response","591","1172632","0.0-1.0-0.295","f","true","40","true","response","true",""
"","null","html-keyboard-response","592","1174149","0.0-1.0-1.295","null","","","","","","Correct!"
"","1383","canvas-keyboard-response","593","1176034","0.0-1.0-0.296","j","false","10","false","response","true",""
"","null","html-keyboard-response","594","1177555","0.0-1.0-1.296","null","","","","","","Correct!"
"","1952","canvas-keyboard-response","595","1180014","0.0-1.0-0.297","j","false","40","false","response","true",""
"","null","html-keyboard-response","596","1181539","0.0-1.0-1.297","null","","","","","","Correct!"
"","1655","canvas-keyboard-response","597","1183697","0.0-1.0-0.298","j","false","20","true","response","true",""
"","null","html-keyboard-response","598","1185228","0.0-1.0-1.298","null","","","","","","Correct!"
"","2712","canvas-keyboard-response","599","1188456","0.0-1.0-0.299","f","true","20","true","response","true",""
"","null","html-keyboard-response","600","1189976","0.0-1.0-1.299","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","1812","canvas-keyboard-response","601","1192293","0.0-1.0-0.300","j","false","20","false","response","true",""
"","null","html-keyboard-response","602","1193820","0.0-1.0-1.300","null","","","","","","Correct!"
"","1252","canvas-keyboard-response","603","1195589","0.0-1.0-0.301","j","false","10","false","response","true",""
"","null","html-keyboard-response","604","1197103","0.0-1.0-1.301","null","","","","","","Correct!"
"","1098","canvas-keyboard-response","605","1198717","0.0-1.0-0.302","f","true","20","false","response","true",""
"","null","html-keyboard-response","606","1200243","0.0-1.0-1.302","null","","","","","","Correct!"
"","1326","canvas-keyboard-response","607","1202072","0.0-1.0-0.303","j","false","10","false","response","true",""
"","null","html-keyboard-response","608","1203590","0.0-1.0-1.303","null","","","","","","Correct!"
"","2556","canvas-keyboard-response","609","1206663","0.0-1.0-0.304","j","false","30","true","response","true",""
"","null","html-keyboard-response","610","1208166","0.0-1.0-1.304","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","1781","canvas-keyboard-response","611","1210464","0.0-1.0-0.305","j","false","20","true","response","true",""
"","null","html-keyboard-response","612","1211979","0.0-1.0-1.305","null","","","","","","Correct!"
"","2970","canvas-keyboard-response","613","1215465","0.0-1.0-0.306","j","false","40","true","response","true",""
"","null","html-keyboard-response","614","1216978","0.0-1.0-1.306","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","1252","canvas-keyboard-response","615","1218747","0.0-1.0-0.307","f","true","10","true","response","true",""
"","null","html-keyboard-response","616","1220274","0.0-1.0-1.307","null","","","","","","Correct!"
"","2692","canvas-keyboard-response","617","1223484","0.0-1.0-0.308","j","false","40","true","response","true",""
"","null","html-keyboard-response","618","1225010","0.0-1.0-1.308","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","1411","canvas-keyboard-response","619","1226943","0.0-1.0-0.309","j","false","10","true","response","true",""
"","null","html-keyboard-response","620","1228448","0.0-1.0-1.309","null","","","","","","Correct!"
"","1966","canvas-keyboard-response","621","1230937","0.0-1.0-0.310","j","false","30","false","response","true",""
"","null","html-keyboard-response","622","1232445","0.0-1.0-1.310","null","","","","","","Correct!"
"","1530","canvas-keyboard-response","623","1234478","0.0-1.0-0.311","f","true","40","true","response","true",""
"","null","html-keyboard-response","624","1235994","0.0-1.0-1.311","null","","","","","","Correct!"
"","843","canvas-keyboard-response","625","1237352","0.0-1.0-0.312","f","true","40","false","response","true",""
"","null","html-keyboard-response","626","1238883","0.0-1.0-1.312","null","","","","","","Correct!"
"","1456","canvas-keyboard-response","627","1240847","0.0-1.0-0.313","f","true","30","true","response","true",""
"","null","html-keyboard-response","628","1242368","0.0-1.0-1.313","null","","","","","","Correct!"
"","2325","canvas-keyboard-response","629","1245196","0.0-1.0-0.314","j","false","40","false","response","true",""
"","null","html-keyboard-response","630","1246700","0.0-1.0-1.314","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","1530","canvas-keyboard-response","631","1248745","0.0-1.0-0.315","j","false","30","false","response","true",""
"","null","html-keyboard-response","632","1250274","0.0-1.0-1.315","null","","","","","","Correct!"
"","1508","canvas-keyboard-response","633","1252299","0.0-1.0-0.316","f","true","20","true","response","true",""
"","null","html-keyboard-response","634","1253819","0.0-1.0-1.316","null","","","","","","Correct!"
"","1180","canvas-keyboard-response","635","1255502","0.0-1.0-0.317","j","false","20","false","response","true",""
"","null","html-keyboard-response","636","1257008","0.0-1.0-1.317","null","","","","","","Correct!"
"","717","canvas-keyboard-response","637","1258228","0.0-1.0-0.318","f","true","40","false","response","true",""
"","null","html-keyboard-response","638","1259743","0.0-1.0-1.318","null","","","","","","Correct!"
"","1851","canvas-keyboard-response","639","1262111","0.0-1.0-0.319","j","false","20","true","response","true",""
"","null","html-keyboard-response","640","1263618","0.0-1.0-1.319","null","","","","","","Correct!"
"","26186","html-button-response","641","1290330","0.0-2.0","0","","","","","","<p><b>Results</b></p>
          <p>In the table, you can see mean response times for different search conditions:</p>
          <table><tr><th>Search type</th><th>Set size</th><th>Mean RT present</th><th>Mean RT absent</th></tr><tr><td>Feature</td><td>10</td><td>940.85</td><td>1359.95</td></tr><tr><td>Feature</td><td>20</td><td>987.7</td><td>1726.85</td></tr><tr><td>Feature</td><td>30</td><td>831.9</td><td>1711.55</td></tr><tr><td>Feature</td><td>40</td><td>1102.8</td><td>2237.1</td></tr><tr><td>Conjunction</td><td>10</td><td>1103.1</td><td>1159.1</td></tr><tr><td>Conjunction</td><td>20</td><td>1545.35</td><td>1981.95</td></tr><tr><td>Conjunction</td><td>30</td><td>1712.2</td><td>2690.85</td></tr><tr><td>Conjunction</td><td>40</td><td>2293.4</td><td>2900.75</td></tr></table>
          <p>Press any key to <b>save</b> the data and complete the experiment. Thank you!</p>"
